id,member_id,loan_amnt,loan_amnt_band,funded_amnt,funded_amnt_band,funded_amnt_inv,funded_amnt_inv_band,term,int_rate,int_rate_band,installment,installment_band,grade,sub_grade,emp_title,emp_length_years,emp_length_band,home_ownership,annual_inc,annual_inc_band,verification_status,dti,dti_band,purpose,issue_date,issue_month,issue_month_name,issue_year,loan_status_label,default_flag
507214,654101,7750,Medium,7750,Medium,7750,Medium,36 months,16.07,High,272.76,Medium,D,D5,Kohls dept stores,1,Fresher (0-1y),MORTGAGE,60000,Medium,Not Verified,21.14,High,debt_consolidation,4/1/2010,4,Apr,2010,Charged Off,1
506788,653476,10000,Medium,10000,Medium,9707.441703,Medium,36 months,10.99,Medium,327.36,Medium,B,B4,Central Arizona Water Conservation Distr,9,Expert (7y+),MORTGAGE,68004,Medium,Not Verified,12.63,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
507190,654071,5000,Medium,5000,Low,5000,Medium,36 months,9.88,Low,161.06,Low,B,B1,Miami cleaning services,3,Junior (1-3y),RENT,30000,Low,Source Verified,8.4,Low,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
507144,653993,6000,Medium,6000,Medium,6000,Medium,36 months,10.25,Medium,194.31,Low,B,B2,WestEd,8,Expert (7y+),MORTGAGE,48500,Low,Verified,17.81,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
503751,648402,12250,Medium,12250,Medium,11740.28186,Medium,36 months,11.36,Medium,403.17,High,B,B5,American Home Shield,2,Junior (1-3y),MORTGAGE,31000,Low,Not Verified,19.86,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Charged Off,1
497476,637783,25000,Very High,25000,High,24400,High,36 months,10.25,Medium,809.62,Very High,B,B2,Milliken & Co.,10,Expert (7y+),MORTGAGE,84000,Medium,Not Verified,12.23,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
507110,653928,12000,Medium,12000,Medium,11975,Medium,36 months,13.48,Medium,407.09,High,C,C3,David A. Axerlrod & Associates,7,Senior (3-7y),MORTGAGE,120000,High,Source Verified,16.17,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
507012,653840,10000,Medium,10000,Medium,10000,Medium,36 months,10.62,Medium,325.6,Medium,B,B3,Safebit Solutions Inc,4,Senior (3-7y),RENT,48000,Low,Not Verified,15.63,Medium,major_purchase,4/1/2010,4,Apr,2010,Fully Paid,0
507026,653857,25000,Very High,25000,High,24290.09816,High,36 months,12.73,Medium,839.16,Very High,C,C1,CHARTIS INSURANCE,3,Junior (1-3y),RENT,60000,Medium,Not Verified,20.64,High,wedding,5/1/2010,5,May,2010,Fully Paid,0
499906,641844,8000,Medium,8000,Medium,7950,Medium,36 months,11.36,Medium,263.29,Medium,B,B5,WGNO-WNOL,1,Fresher (0-1y),RENT,58000,Medium,Not Verified,13.1,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
507005,653833,14000,Medium,14000,Medium,13400,Medium,36 months,9.88,Low,450.95,High,B,B1,MIT,1,Fresher (0-1y),RENT,42000,Low,Source Verified,15,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
507006,653834,9250,Medium,9250,Medium,9200,Medium,36 months,11.36,Medium,304.43,Medium,B,B5,US Navy,10,Expert (7y+),MORTGAGE,84000,Medium,Source Verified,16.07,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
506982,653796,3250,Low,3250,Low,3250,Low,36 months,7.88,Low,101.67,Low,A,A5,Pensacola Christian College,2,Junior (1-3y),RENT,10000,Low,Not Verified,17.52,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
506942,653703,5000,Medium,5000,Low,5000,Medium,36 months,13.85,Medium,170.52,Low,C,C4,wood you furniture,4,Senior (3-7y),RENT,22800,Low,Source Verified,2.32,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
62102,191024,3200,Low,3200,Low,3200,Low,36 months,9.88,Low,103.08,Low,B,B1,Rockwell Automation Inc.,5,Senior (3-7y),RENT,54000,Medium,Not Verified,6.51,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
377346,401437,7500,Medium,7500,Medium,7500,Medium,36 months,13.11,Medium,253.09,Medium,C,C2,CORVEL CORPORATION,3,Junior (1-3y),RENT,31875,Low,Not Verified,15.47,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
504523,649672,5400,Medium,5400,Medium,5400,Medium,36 months,7.88,Low,168.92,Low,A,A5,American Century Investments,5,Senior (3-7y),MORTGAGE,78000,Medium,Not Verified,11.86,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506898,653637,11000,Medium,11000,Medium,11000,Medium,36 months,15.33,High,383.12,Medium,D,D3,DOD US. ARMY CIVILIAN,10,Expert (7y+),RENT,47000,Low,Verified,24.95,High,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506896,653630,5000,Medium,5000,Low,5000,Medium,36 months,13.48,Medium,169.63,Low,C,C3,PNC,6,Senior (3-7y),MORTGAGE,48000,Low,Verified,14.93,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505850,652060,8400,Medium,8400,Medium,8400,Medium,36 months,13.11,Medium,283.46,Medium,C,C2,Mine Safety Appliances,9,Expert (7y+),MORTGAGE,49641,Low,Not Verified,10.95,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
506849,653564,3600,Low,3600,Low,3100,Low,36 months,12.73,Medium,120.84,Low,C,C1,Jac Products,3,Junior (1-3y),RENT,35004,Low,Not Verified,6.65,Low,major_purchase,4/1/2010,4,Apr,2010,Fully Paid,0
506845,653557,10000,Medium,10000,Medium,10000,Medium,36 months,17.93,High,361.18,Medium,E,E5,Tri-Artisan Partners,3,Junior (1-3y),RENT,45000,Low,Not Verified,7.71,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506854,653571,14400,Medium,14400,Medium,14198.6092,Medium,36 months,11.36,Medium,473.92,High,B,B5,summit parkway middle school,9,Expert (7y+),OWN,53000,Medium,Not Verified,20.99,High,debt_consolidation,5/1/2010,5,May,2010,Fully Paid,0
506623,653221,5000,Medium,5000,Low,5000,Medium,36 months,7.51,Low,155.55,Low,A,A4,DLA,5,Senior (3-7y),MORTGAGE,80748,Medium,Not Verified,15.14,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
506495,652993,25000,Very High,25000,High,25000,Very High,36 months,20.53,High,935.83,Very High,G,G2,morganstanleysmithbarney,7,Senior (3-7y),MORTGAGE,165000,Very High,Verified,17.59,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506771,653454,11000,Medium,11000,Medium,11000,Medium,36 months,16.07,High,387.14,Medium,D,D5,Community Media Center of Marin,1,Fresher (0-1y),RENT,45000,Low,Not Verified,6.24,Low,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
486441,619930,20000,High,20000,High,20000,High,36 months,15.33,High,696.57,Very High,D,D3,Township of North Bergen,3,Junior (1-3y),RENT,65004,Medium,Verified,23.46,High,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506769,609266,8700,Medium,8700,Medium,8700,Medium,36 months,7.88,Low,272.14,Medium,A,A5,Hanger Prosthetics and Orthotics,4,Senior (3-7y),RENT,68000,Medium,Verified,6.35,Low,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
506758,653438,21000,High,21000,High,21000,High,36 months,16.45,High,742.93,Very High,E,E1,Verizon Communication,9,Expert (7y+),MORTGAGE,65600,Medium,Source Verified,9.46,Low,other,4/1/2010,4,Apr,2010,Charged Off,1
506738,653408,5000,Medium,5000,Low,5000,Medium,36 months,7.51,Low,155.55,Low,A,A4,The Venetian/Palazzo,2,Junior (1-3y),MORTGAGE,55000,Medium,Not Verified,7.37,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
501886,645209,15000,High,15000,Medium,15000,High,36 months,10.62,Medium,488.4,High,B,B3,Preferred Anesthesia Associate,9,Expert (7y+),MORTGAGE,306000,Very High,Verified,0.46,Low,home_improvement,4/1/2010,4,Apr,2010,Fully Paid,0
506631,653228,5500,Medium,5500,Medium,5500,Medium,36 months,7.14,Low,170.17,Low,A,A3,Esteban Rodriguez,2,Junior (1-3y),MORTGAGE,16094,Low,Not Verified,16.25,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506708,653349,4000,Low,4000,Low,4000,Low,36 months,15.7,High,140.05,Low,D,D4,Recycle Bookstore,2,Junior (1-3y),OWN,15600,Low,Not Verified,13.77,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505781,651901,15000,High,15000,Medium,14450,Medium,36 months,7.88,Low,469.21,High,A,A5,Boston Pacific Company,3,Junior (1-3y),MORTGAGE,136625,High,Not Verified,2.66,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
482505,613785,12000,Medium,12000,Medium,12000,Medium,36 months,16.07,High,422.33,High,D,D5,Tradesmen International,1,Fresher (0-1y),RENT,45760,Low,Verified,12.59,Medium,debt_consolidation,5/1/2010,5,May,2010,Fully Paid,0
505629,651615,25000,Very High,25000,High,24251.23809,High,36 months,16.07,High,879.85,Very High,D,D5,Department of Homeland Security,3,Junior (1-3y),MORTGAGE,95004,Medium,Verified,15.78,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506684,653310,1450,Low,1450,Low,1450,Low,36 months,9.88,Low,46.71,Low,B,B1,New Covenant Fellowship Christian Ch.,10,Expert (7y+),MORTGAGE,35000,Low,Not Verified,7.54,Low,small_business,4/1/2010,4,Apr,2010,Charged Off,1
506673,653292,20000,High,20000,High,19635.50742,High,36 months,13.11,Medium,674.9,Very High,C,C2,XO COMMUNICATIONS,7,Senior (3-7y),MORTGAGE,125000,High,Not Verified,11.65,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506658,653271,6600,Medium,6600,Medium,6550,Medium,36 months,10.99,Medium,216.06,Medium,B,B4,"Annual Rentals, Inc.",4,Senior (3-7y),RENT,60000,Medium,Not Verified,16.08,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505851,652061,12000,Medium,12000,Medium,11963.96602,Medium,36 months,13.11,Medium,404.94,High,C,C2,Gold Medal Bakery,5,Senior (3-7y),RENT,50000,Low,Not Verified,6.67,Low,other,4/1/2010,4,Apr,2010,Fully Paid,0
506644,653254,5000,Medium,5000,Low,5000,Medium,36 months,11.36,Medium,164.56,Low,B,B5,Best Overnite Express,9,Expert (7y+),MORTGAGE,50000,Low,Not Verified,12.48,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
506635,653237,25000,Very High,25000,High,18750,High,36 months,10.62,Medium,814,Very High,B,B3,U.S.Postal Service,10,Expert (7y+),MORTGAGE,133119,High,Source Verified,19.36,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
506575,653140,12000,Medium,12000,Medium,12000,Medium,36 months,10.62,Medium,390.72,Medium,B,B3,Chase,1,Fresher (0-1y),RENT,37392,Low,Source Verified,23.04,High,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506597,653168,5325,Medium,5325,Medium,5325,Medium,36 months,14.59,Medium,183.53,Low,D,D1,Alabama Bureau of Investigation,5,Senior (3-7y),MORTGAGE,39300,Low,Not Verified,12.73,Medium,moving,4/1/2010,4,Apr,2010,Fully Paid,0
506584,653151,25000,Very High,25000,High,24888.96,High,36 months,10.62,Medium,814,Very High,B,B3,Lockheed Martin,8,Expert (7y+),MORTGAGE,156600,Very High,Verified,14.45,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506545,653088,3000,Low,3000,Low,3000,Low,36 months,14.59,Medium,103.4,Low,D,D1,USAF,5,Senior (3-7y),RENT,48876,Low,Not Verified,19.59,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
499788,641647,12300,Medium,12300,Medium,12275,Medium,36 months,7.88,Low,384.75,Medium,A,A5,City of Cuyahoga Falls  Ohio,5,Senior (3-7y),MORTGAGE,56864,Medium,Not Verified,22.14,High,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506061,652404,10500,Medium,10500,Medium,10450,Medium,36 months,7.51,Low,326.65,Medium,A,A4,CBS Radio,3,Junior (1-3y),RENT,29000,Low,Not Verified,7.24,Low,moving,4/1/2010,4,Apr,2010,Fully Paid,0
503668,648302,9000,Medium,9000,Medium,9000,Medium,36 months,14.22,Medium,308.56,Medium,C,C5,HAGYARD PHARMACY,3,Junior (1-3y),MORTGAGE,72000,Medium,Not Verified,17.3,Medium,home_improvement,4/1/2010,4,Apr,2010,Fully Paid,0
506492,652988,4750,Low,4750,Low,4750,Low,36 months,14.59,Medium,163.71,Low,D,D1,Cvs/Caremark,3,Junior (1-3y),RENT,14400,Low,Not Verified,11.92,Medium,small_business,4/1/2010,4,Apr,2010,Charged Off,1
506504,653004,10000,Medium,10000,Medium,10000,Medium,36 months,19.04,High,366.78,Medium,F,F3,Johnson & Johnson,10,Expert (7y+),RENT,96000,Medium,Verified,20.77,High,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506486,652934,15000,High,15000,Medium,14450,Medium,36 months,7.88,Low,469.21,High,A,A5,Allstate Insurance,10,Expert (7y+),MORTGAGE,95000,Medium,Not Verified,9.44,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506467,652946,4000,Low,4000,Low,4000,Low,36 months,13.48,Medium,135.7,Low,C,C3,Base One Technologies,2,Junior (1-3y),RENT,82000,Medium,Not Verified,13,Medium,wedding,4/1/2010,4,Apr,2010,Fully Paid,0
506442,652916,19000,High,19000,High,18747.20175,High,36 months,10.62,Medium,618.64,Very High,B,B3,Buck Consultants,2,Junior (1-3y),MORTGAGE,80004,Medium,Verified,9.03,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506274,652704,8000,Medium,8000,Medium,7950,Medium,36 months,9.88,Low,257.69,Medium,B,B1,UT Southwestern,10,Expert (7y+),MORTGAGE,57000,Medium,Not Verified,7.47,Low,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
504830,650180,10000,Medium,10000,Medium,10000,Medium,36 months,10.62,Medium,325.6,Medium,B,B3,USN,10,Expert (7y+),RENT,60132,Medium,Not Verified,22.07,High,other,4/1/2010,4,Apr,2010,Fully Paid,0
506420,652876,25000,Very High,25000,High,14750,Medium,36 months,10.62,Medium,814,Very High,B,B3,Henry Schein Dental,3,Junior (1-3y),MORTGAGE,69996,Medium,Not Verified,18.62,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
504545,649708,9000,Medium,9000,Medium,9000,Medium,36 months,10.99,Medium,294.62,Medium,B,B4,Tom Sawyer Camps,10,Expert (7y+),RENT,48960,Low,Verified,23.41,High,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
504172,649065,17000,High,17000,High,16900,High,36 months,13.85,Medium,579.77,High,C,C4,Morgan Stanley Smith Barney,3,Junior (1-3y),RENT,80000,Medium,Verified,15.12,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
502684,646569,8000,Medium,8000,Medium,7850,Medium,36 months,10.99,Medium,261.89,Medium,B,B4,Microsoft Corp,10,Expert (7y+),MORTGAGE,89000,Medium,Verified,19.02,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506144,652511,5000,Medium,5000,Low,4500,Low,36 months,7.51,Low,155.55,Low,A,A4,"Dunn Southeast, dba RJ Griffin&Co",5,Senior (3-7y),OWN,119000,High,Source Verified,5.1,Low,other,4/1/2010,4,Apr,2010,Fully Paid,0
506055,652396,10000,Medium,10000,Medium,10000,Medium,36 months,11.36,Medium,329.12,Medium,B,B5,Kforce,5,Senior (3-7y),RENT,200000,Very High,Verified,8.94,Low,educational,4/1/2010,4,Apr,2010,Fully Paid,0
505493,651350,1925,Low,1925,Low,1925,Low,36 months,10.99,Medium,63.02,Low,B,B4,Koala Tee,5,Senior (3-7y),MORTGAGE,27350,Low,Not Verified,4.78,Low,other,4/1/2010,4,Apr,2010,Fully Paid,0
506109,652465,5000,Medium,5000,Low,5000,Medium,36 months,14.22,Medium,171.43,Low,C,C5,Securitas USA,1,Fresher (0-1y),RENT,16800,Low,Not Verified,4.43,Low,major_purchase,4/1/2010,4,Apr,2010,Charged Off,1
505369,651154,8000,Medium,8000,Medium,7850,Medium,36 months,11.36,Medium,263.29,Medium,B,B5,State of Delaware,10,Expert (7y+),RENT,46000,Low,Not Verified,4.54,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506086,652432,25000,Very High,25000,High,23630.63307,High,36 months,10.99,Medium,818.38,Very High,B,B4,"Syzygy 3, Inc.",6,Senior (3-7y),MORTGAGE,75000,Medium,Verified,14.48,Medium,debt_consolidation,5/1/2010,5,May,2010,Fully Paid,0
506076,652420,5200,Medium,5200,Medium,5200,Medium,36 months,13.48,Medium,176.41,Low,C,C3,FedEx Ground,10,Expert (7y+),RENT,39000,Low,Not Verified,14.74,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
506052,652392,1500,Low,1500,Low,1500,Low,36 months,10.62,Medium,48.84,Low,B,B3,Trinity Community Church,3,Junior (1-3y),MORTGAGE,38000,Low,Not Verified,15.16,Medium,home_improvement,4/1/2010,4,Apr,2010,Fully Paid,0
506058,652400,4200,Low,4200,Low,4200,Low,36 months,7.14,Low,129.95,Low,A,A3,bridgestone/firestone,10,Expert (7y+),MORTGAGE,45000,Low,Not Verified,1.45,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
503740,648391,25000,Very High,25000,High,17024.16634,High,36 months,14.96,Medium,866.16,Very High,D,D2,Bound Tree Medical,7,Senior (3-7y),MORTGAGE,101000,High,Verified,14.71,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
506030,652358,16000,High,16000,High,15250.23,High,36 months,14.22,Medium,548.55,High,C,C5,UTSouthwestern Medical Center,2,Junior (1-3y),RENT,91000,Medium,Source Verified,14.57,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
477794,606200,23500,High,23500,High,23047.85262,High,36 months,11.36,Medium,773.42,Very High,B,B5,Organization of American States,5,Senior (3-7y),RENT,78200,Medium,Not Verified,16.1,Medium,wedding,4/1/2010,4,Apr,2010,Fully Paid,0
505024,650547,5000,Medium,5000,Low,5000,Medium,36 months,13.48,Medium,169.63,Low,C,C3,PolyOne,10,Expert (7y+),RENT,52000,Medium,Not Verified,22.75,High,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
505978,652289,15000,High,15000,Medium,15000,High,36 months,11.36,Medium,493.67,High,B,B5,Flash Global Logistics,1,Fresher (0-1y),RENT,65000,Medium,Source Verified,14.66,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
505981,652294,14000,Medium,14000,Medium,13925,Medium,36 months,14.22,Medium,479.98,High,C,C5,City of San Francisco Ethics Commission,3,Junior (1-3y),RENT,85332,Medium,Source Verified,19.36,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505975,652286,20000,High,20000,High,19450,High,36 months,9.88,Low,644.21,Very High,B,B1,Stryker Communications,1,Fresher (0-1y),MORTGAGE,70000,Medium,Verified,14.45,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
504356,649392,10000,Medium,10000,Medium,10000,Medium,36 months,12.73,Medium,335.67,Medium,C,C1,,5,Senior (3-7y),MORTGAGE,48000,Low,Not Verified,14.55,Medium,wedding,4/1/2010,4,Apr,2010,Fully Paid,0
505888,652129,16000,High,16000,High,15615.76,High,36 months,13.48,Medium,542.79,High,C,C3,Brothers Entertainment Merchandising,2,Junior (1-3y),MORTGAGE,124800,High,Not Verified,11.1,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Charged Off,1
505945,652239,10000,Medium,10000,Medium,10000,Medium,36 months,15.33,High,348.29,Medium,D,D3,connolly's pub and restaurant,4,Senior (3-7y),RENT,37800,Low,Not Verified,5.4,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505931,652218,24000,High,24000,High,23975,High,36 months,10.62,Medium,781.44,Very High,B,B3,Town of North Andover - Stevens Library,2,Junior (1-3y),MORTGAGE,43300,Low,Verified,20.62,High,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
490267,625942,21000,High,21000,High,20450,High,36 months,11.36,Medium,691.14,Very High,B,B5,"Bethlehem Apparatus Co., Inc.",10,Expert (7y+),MORTGAGE,80000,Medium,Verified,8.5,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505903,652165,1500,Low,1500,Low,1500,Low,36 months,13.48,Medium,50.89,Low,C,C3,Carolina Paint & Body,3,Junior (1-3y),OWN,48000,Low,Not Verified,0.63,Low,other,4/1/2010,4,Apr,2010,Charged Off,1
505359,651130,5000,Medium,5000,Low,4795.927326,Low,36 months,9.88,Low,161.06,Low,B,B1,Clarke County,4,Senior (3-7y),MORTGAGE,45432,Low,Not Verified,16.9,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
505854,652064,1500,Low,1500,Low,1500,Low,36 months,12.73,Medium,50.35,Low,C,C1,Palmerton Area High School,1,Fresher (0-1y),RENT,9600,Low,Source Verified,8.25,Low,other,4/1/2010,4,Apr,2010,Fully Paid,0
505869,652089,12000,Medium,12000,Medium,11425,Medium,36 months,11.36,Medium,394.94,Medium,B,B5,US Navy,8,Expert (7y+),RENT,54000,Medium,Not Verified,8.42,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505852,652063,11000,Medium,11000,Medium,10269.76998,Medium,36 months,7.51,Low,342.21,Medium,A,A4,KPMG LLP,2,Junior (1-3y),RENT,47900,Low,Verified,12.88,Medium,other,4/1/2010,4,Apr,2010,Fully Paid,0
505867,652083,4000,Low,4000,Low,3000,Low,36 months,7.88,Low,125.13,Low,A,A5,Grubb and Ellis Commercial Real Estate,5,Senior (3-7y),RENT,50000,Low,Not Verified,11.69,Medium,vacation,4/1/2010,4,Apr,2010,Fully Paid,0
503416,647895,4000,Low,4000,Low,3880.208249,Low,36 months,17.93,High,144.47,Low,E,E5,Best Buy,2,Junior (1-3y),RENT,32000,Low,Not Verified,3.49,Low,major_purchase,4/1/2010,4,Apr,2010,Fully Paid,0
505813,651984,11000,Medium,11000,Medium,10925,Medium,36 months,12.73,Medium,369.23,Medium,C,C1,Association,3,Junior (1-3y),RENT,48000,Low,Not Verified,17.55,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505799,651951,8000,Medium,8000,Medium,8000,Medium,36 months,10.62,Medium,260.48,Medium,B,B3,ARC,10,Expert (7y+),MORTGAGE,143485,High,Verified,19.05,Medium,major_purchase,4/1/2010,4,Apr,2010,Fully Paid,0
505795,651934,8000,Medium,8000,Medium,7270.226334,Medium,36 months,7.88,Low,250.25,Medium,A,A5,Texas A&M University,8,Expert (7y+),RENT,60000,Medium,Not Verified,7.48,Low,medical,4/1/2010,4,Apr,2010,Fully Paid,0
505793,651928,3500,Low,3500,Low,3475,Low,36 months,10.25,Medium,113.35,Low,B,B2,TTI,1,Fresher (0-1y),MORTGAGE,54000,Medium,Not Verified,21.69,High,other,4/1/2010,4,Apr,2010,Charged Off,1
505763,651858,10000,Medium,10000,Medium,9975,Medium,36 months,13.85,Medium,341.04,Medium,C,C4,ira motor group,1,Fresher (0-1y),MORTGAGE,60000,Medium,Not Verified,21.52,High,wedding,4/1/2010,4,Apr,2010,Fully Paid,0
505715,651764,16750,High,16750,High,15945.93005,High,36 months,9.88,Low,539.53,High,B,B1,Nicor National,5,Senior (3-7y),MORTGAGE,40056,Low,Not Verified,10.25,Medium,credit_card,4/1/2010,4,Apr,2010,Fully Paid,0
505662,651669,3000,Low,3000,Low,3000,Low,36 months,6.39,Low,91.81,Low,A,A1,Muolton Niguel Water,10,Expert (7y+),MORTGAGE,70000,Medium,Not Verified,8.37,Low,other,4/1/2010,4,Apr,2010,Fully Paid,0
505431,651262,12000,Medium,12000,Medium,11692.23743,Medium,36 months,7.88,Low,375.37,Medium,A,A5,ATRI,1,Fresher (0-1y),MORTGAGE,50000,Low,Not Verified,19.75,Medium,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
504814,650154,4000,Low,4000,Low,4000,Low,36 months,14.22,Medium,137.14,Low,C,C5,Bank of America,1,Fresher (0-1y),RENT,23000,Low,Source Verified,24.73,High,other,4/1/2010,4,Apr,2010,Fully Paid,0
505651,651652,9975,Medium,9975,Medium,9950,Medium,36 months,13.11,Medium,336.61,Medium,C,C2,"Nan Ya Plastics Corp., America",2,Junior (1-3y),RENT,46000,Low,Not Verified,6.87,Low,medical,4/1/2010,4,Apr,2010,Fully Paid,0
505639,651627,7000,Medium,7000,Medium,6750,Medium,36 months,18.3,High,254.13,Medium,F,F1,Dr. Douglas Seckendorf,5,Senior (3-7y),RENT,40320,Low,Source Verified,6.82,Low,debt_consolidation,4/1/2010,4,Apr,2010,Fully Paid,0
505609,651582,12000,Medium,12000,Medium,12000,Medium,36 months,14.96,Medium,415.76,High,D,D2,McKesson Corporation,9,Expert (7y+),MORTGAGE,102031,High,Not Verified,13.23,Medium,home_improvement,4/1/2010,4,Apr,2010,Fully Paid,0
